OrderID,ProductID,UnitPrice,Quantity,CostPrice,TotalLinePrice,TotalLineCost
1979,2202,41.9,1,25.5,41.9,25.5
1979,2203,41.9,1,25.5,41.9,25.5
1980,402001,260.63,2,199.99,521.26,399.98
1981,1107,16.5,3,15,49.5,45
1982,303222,329.85,3,260.23,989.55,780.69
1983,7402,23.5,1,19.51,23.5,19.51
1984,401001,281.85,2,233.94,563.7,467.88
1985,401002,281.85,2,233.94,563.7,467.88
1986,7402,21.15,2,19.51,42.3,39.02
1986,7404,32.4,3,29.88,97.2,89.64
1986,402001,274.35,1,199.99,274.35,199.99
1987,3303,19.9,2,14.5,39.8,29
1987,5206,33.9,2,21.14,67.8,42.28
1988,3303,19.9,2,14.5,39.8,29
1988,302221,479.85,1,398.28,479.85,398.28
1989,402001,274.35,2,199.99,548.7,399.98
1990,101221,2939.85,2,2000.5,5879.7,4001
1991,1111,16.5,3,15,49.5,45
1991,2207,51.21,2,44.74,102.42,89.48
1991,402002,274.35,1,199.99,274.35,199.99
1992,2203,41.9,3,25.5,125.7,76.5
1992,301181,764.85,2,634.83,1529.7,1269.66
1993,1109,16.5,2,15,33,30
1993,102181,1739.85,1,1444.08,1739.85,1444.08
1993,302162,479.85,3,398.28,1439.55,1194.84
1994,101171,2939.85,1,2000.5,2939.85,2000.5
1994,202181,539.85,1,448.08,539.85,448.08
1995,402002,274.35,2,199.99,548.7,399.98
1996,2210,53.9,2,44.74,107.8,89.48
1996,2212,53.9,2,44.74,107.8,89.48
1997,5205,33.9,2,21.14,67.8,42.28
1997,5301,11.9,2,9.88,23.8,19.76
1998,1105,14.5,3,12.04,43.5,36.12
1998,2211,53.9,2,44.74,107.8,89.48
1998,101151,2939.85,2,2000.5,5879.7,4001
1999,202201,539.85,3,448.08,1619.55,1344.24
2000,301181,764.85,3,634.83,2294.55,1904.49
2000,303221,329.85,2,260.23,659.7,520.46
2000,401002,281.85,3,233.94,845.55,701.82
2001,1105,14.5,1,12.04,14.5,12.04
2002,1101,14.5,3,12.04,43.5,36.12
2003,2207,48.51,1,44.74,48.51,44.74
2004,302181,431.87,2,398.28,863.74,796.56
2004,302201,479.85,2,398.28,959.7,796.56
2005,2214,53.9,3,44.74,161.7,134.22
2006,1105,13.05,3,12.04,39.15,36.12
2006,202221,539.85,1,448.08,539.85,448.08
2007,202181,539.85,2,448.08,1079.7,896.16
2008,2207,53.9,3,44.74,161.7,134.22
2008,4105,15.5,3,12.87,46.5,38.61
2009,101172,2792.86,2,2000.5,5585.72,4001
2010,1102,14.5,2,12.04,29,24.08
2011,102151,1565.87,3,1444.08,4697.61,4332.24
2012,3304,21.9,3,18.18,65.7,54.54
2012,102221,1739.85,3,1444.08,5219.55,4332.24
2012,302162,431.87,2,398.28,863.74,796.56
2013,1103,14.5,3,12.04,43.5,36.12
2014,303161,329.85,3,260.23,989.55,780.69
2015,1109,16.5,1,15,16.5,15
2016,2212,53.9,2,44.74,107.8,89.48
2017,1104,14.5,2,12.04,29,24.08
2018,4103,13.5,1,9.99,13.5,9.99
2018,302182,479.85,3,398.28,1439.55,1194.84
2018,302202,479.85,1,398.28,479.85,398.28
2019,5202,33.9,2,21.14,67.8,42.28
2019,5204,33.9,3,21.14,101.7,63.42
2020,3305,21.9,2,18.18,43.8,36.36
2020,5205,33.9,2,21.14,67.8,42.28
2020,6403,15,1,12.45,15,12.45
2021,5206,33.9,3,21.14,101.7,63.42
2021,102201,1739.85,3,1444.08,5219.55,4332.24
2021,302182,479.85,2,398.28,959.7,796.56
2022,1110,16.5,2,15,33,30
2023,3304,21.9,3,18.18,65.7,54.54
2023,4105,13.95,2,12.87,27.9,25.74
2024,2214,51.21,2,44.74,102.42,89.48
2024,5405,23.5,2,19.51,47,39.02
2024,102151,1739.85,3,1444.08,5219.55,4332.24
2025,102171,1652.86,2,1444.08,3305.72,2888.16
2026,1105,14.5,3,12.04,43.5,36.12
2027,2213,53.9,1,44.74,53.9,44.74
2027,5302,9.98,2,8.28,19.96,16.56
2028,3302,16.63,1,10.25,16.63,10.25
2028,201161,832.35,1,556.5,832.35,556.5
2028,302162,479.85,1,398.28,479.85,398.28
2029,1106,16.5,3,15,49.5,45
2030,103221,899.85,1,556.5,899.85,556.5
2031,1107,16.5,2,15,33,30
2032,2210,53.9,3,44.74,161.7,134.22
2032,302202,479.85,2,398.28,959.7,796.56
2033,1108,16.5,3,15,49.5,45
2034,5403,14.5,2,12.04,29,24.08
2034,101181,2939.85,1,2000.5,2939.85,2000.5
2035,102181,1739.85,2,1444.08,3479.7,2888.16
2035,301151,764.85,1,634.83,764.85,634.83
2036,1109,16.5,3,15,49.5,45
2037,2213,48.51,2,44.74,97.02,89.48
2037,2215,53.9,3,44.74,161.7,134.22
2037,201221,832.35,3,556.5,2497.05,1669.5
2038,101202,2939.85,2,2000.5,5879.7,4001
2039,1110,16.5,3,15,49.5,45
2040,2206,37.71,1,25.5,37.71,25.5
2040,303181,296.87,1,260.23,296.87,260.23
2041,1111,16.5,3,15,49.5,45
2042,2201,41.9,3,25.5,125.7,76.5
2043,303221,296.87,1,260.23,296.87,260.23
2044,2202,41.9,3,25.5,125.7,76.5
2045,302181,479.85,1,398.28,479.85,398.28
2046,5402,14.5,2,12.04,29,24.08
2046,102171,1739.85,1,1444.08,1739.85,1444.08
2046,303181,329.85,3,260.23,989.55,780.69
2047,2215,48.51,1,44.74,48.51,44.74
2047,202161,539.85,1,448.08,539.85,448.08
2048,2205,41.9,2,25.5,83.8,51
2048,303151,329.85,3,260.23,989.55,780.69
2049,2203,41.9,2,25.5,83.8,51
2050,2204,41.9,2,25.5,83.8,51
2051,1101,14.5,2,12.04,29,24.08
2051,2202,41.9,2,25.5,83.8,51
2052,303151,329.85,3,260.23,989.55,780.69
2053,103151,854.86,2,556.5,1709.72,1113
2053,301161,764.85,2,634.83,1529.7,1269.66
2054,103221,899.85,2,556.5,1799.7,1113
2054,202201,539.85,3,448.08,1619.55,1344.24
2054,303152,329.85,2,260.23,659.7,520.46
2055,202221,485.87,3,448.08,1457.61,1344.24
2056,2205,41.9,2,25.5,83.8,51
2057,2206,41.9,3,25.5,125.7,76.5
2058,2202,41.9,2,25.5,83.8,51
2058,201201,832.35,3,556.5,2497.05,1669.5
2058,202201,539.85,1,448.08,539.85,448.08
2059,2207,53.9,3,44.74,161.7,134.22
2060,2212,53.9,1,44.74,53.9,44.74
2060,5206,33.9,1,21.14,33.9,21.14
2061,5301,11.9,2,9.88,23.8,19.76
2062,6403,15,2,12.45,30,24.9
2062,202201,512.86,1,448.08,512.86,448.08
2063,4102,12.83,3,9.99,38.49,29.97
2063,201181,832.35,3,556.5,2497.05,1669.5
2064,2208,53.9,2,44.74,107.8,89.48
2065,2213,51.21,1,44.74,51.21,44.74
2065,7401,23.5,3,19.51,70.5,58.53
2066,302162,455.86,2,398.28,911.72,796.56
2066,402002,274.35,1,199.99,274.35,199.99
2067,1107,14.85,2,15,29.7,30
2067,3305,21.9,1,18.18,21.9,18.18
2068,2208,53.9,1,44.74,53.9,44.74
2068,401001,281.85,2,233.94,563.7,467.88
2069,1107,16.5,2,15,33,30
2070,2209,53.9,2,44.74,107.8,89.48
2071,2210,53.9,3,44.74,161.7,134.22
2072,2203,37.71,2,25.5,75.42,51
2072,4104,15.5,1,12.87,15.5,12.87
2072,6402,9,2,7.47,18,14.94
2073,2211,53.9,2,44.74,107.8,89.48
2074,2207,51.21,1,44.74,51.21,44.74
2075,103221,854.86,2,556.5,1709.72,1113
2076,2209,53.9,1,44.74,53.9,44.74
2076,101152,2939.85,2,2000.5,5879.7,4001
2076,201161,749.12,2,556.5,1498.24,1113
2077,302221,431.87,1,398.28,431.87,398.28
2078,4106,15.5,3,12.87,46.5,38.61
2078,6401,12,2,9.96,24,19.92
2079,2212,53.9,2,44.74,107.8,89.48
2080,401001,281.85,3,233.94,845.55,701.82
2081,1107,16.5,1,15,16.5,15
2082,5401,14.5,2,12.04,29,24.08
2082,302162,479.85,1,398.28,479.85,398.28
2083,201181,832.35,1,556.5,832.35,556.5
2084,3301,4.28,2,2.5,8.56,5
2085,2213,53.9,3,44.74,161.7,134.22
2086,2214,53.9,2,44.74,107.8,89.48
2087,4101,13.5,2,9.99,27,19.98
2087,5401,13.05,2,12.04,26.1,24.08
2088,1102,14.5,1,12.04,14.5,12.04
2088,5401,14.5,1,12.04,14.5,12.04
2089,101172,2939.85,2,2000.5,5879.7,4001
2089,401001,281.85,2,233.94,563.7,467.88
2090,301181,764.85,1,634.83,764.85,634.83
2091,1106,14.85,2,15,29.7,30
2091,101152,2939.85,2,2000.5,5879.7,4001
2091,302161,479.85,1,398.28,479.85,398.28
2092,2215,53.9,2,44.74,107.8,89.48
2093,3301,4.5,3,2.5,13.5,7.5
2094,5405,23.5,1,19.51,23.5,19.51
2095,2203,41.9,2,25.5,83.8,51
2095,101181,2792.86,3,2000.5,8378.58,6001.5
2096,301221,726.61,2,634.83,1453.22,1269.66
2096,302161,479.85,2,398.28,959.7,796.56
2097,3302,17.5,3,10.25,52.5,30.75
2098,1109,16.5,1,15,16.5,15
2098,5302,9.98,1,8.28,9.98,8.28
2098,101151,2939.85,3,2000.5,8819.55,6001.5
2099,3303,19.9,3,14.5,59.7,43.5
2100,2206,41.9,3,25.5,125.7,76.5
2100,5202,33.9,2,21.14,67.8,42.28
2100,201181,749.12,1,556.5,749.12,556.5
2101,3304,21.9,3,18.18,65.7,54.54
2102,6402,9,3,7.47,27,22.41
2102,101221,2939.85,3,2000.5,8819.55,6001.5
2103,3301,4.5,2,2.5,9,5
2104,201161,832.35,2,556.5,1664.7,1113
2104,303162,329.85,1,260.23,329.85,260.23
2105,2205,41.9,3,25.5,125.7,76.5
2106,3301,4.28,3,2.5,12.84,7.5
2107,2204,41.9,1,25.5,41.9,25.5
2107,7402,23.5,3,19.51,70.5,58.53
2108,3301,4.5,3,2.5,13.5,7.5
2108,5206,33.9,3,21.14,101.7,63.42
2108,303181,329.85,2,260.23,659.7,520.46
2109,3305,21.9,2,18.18,43.8,36.36
2110,101182,2939.85,1,2000.5,2939.85,2000.5
2110,102171,1739.85,3,1444.08,5219.55,4332.24
2111,2206,41.9,2,25.5,83.8,51
2111,4106,15.5,3,12.87,46.5,38.61
2111,7402,21.15,1,19.51,21.15,19.51
2112,1104,14.5,2,12.04,29,24.08
2112,102221,1739.85,3,1444.08,5219.55,4332.24
2112,303202,296.87,1,260.23,296.87,260.23
2113,4101,13.5,2,9.99,27,19.98
2114,2215,53.9,3,44.74,161.7,134.22
2114,101172,2939.85,1,2000.5,2939.85,2000.5
2114,101222,2939.85,1,2000.5,2939.85,2000.5
2115,4102,13.5,2,9.99,27,19.98
2116,401002,267.76,3,233.94,803.28,701.82
2117,402001,274.35,3,199.99,823.05,599.97
2118,4103,13.5,3,9.99,40.5,29.97
2119,4104,15.5,2,12.87,31,25.74
2120,2202,41.9,1,25.5,41.9,25.5
2120,101181,2939.85,3,2000.5,8819.55,6001.5
2121,4105,15.5,3,12.87,46.5,38.61
2122,1103,14.5,1,12.04,14.5,12.04
2122,2203,41.9,1,25.5,41.9,25.5
2122,201181,832.35,3,556.5,2497.05,1669.5
2123,2208,53.9,2,44.74,107.8,89.48
2123,6401,12,3,9.96,36,29.88
2123,303182,329.85,2,260.23,659.7,520.46
2124,4106,15.5,3,12.87,46.5,38.61
2125,1110,16.5,1,15,16.5,15
2125,102201,1739.85,3,1444.08,5219.55,4332.24
2126,5202,33.9,2,21.14,67.8,42.28
2126,301151,764.85,2,634.83,1529.7,1269.66
2126,301201,726.61,3,634.83,2179.83,1904.49
2127,5201,33.9,3,21.14,101.7,63.42
2128,2211,53.9,3,44.74,161.7,134.22
2128,2215,53.9,2,44.74,107.8,89.48
2129,5208,32.21,1,21.14,32.21,21.14
2129,101171,2792.86,2,2000.5,5585.72,4001
2130,6401,12,3,9.96,36,29.88
2130,202161,539.85,1,448.08,539.85,448.08
2131,7402,21.15,2,19.51,42.3,39.02
2132,2202,41.9,2,25.5,83.8,51
2132,2215,53.9,3,44.74,161.7,134.22
2132,101152,2939.85,2,2000.5,5879.7,4001
2133,2208,53.9,3,44.74,161.7,134.22
2133,101172,2792.86,1,2000.5,2792.86,2000.5
2133,303151,329.85,1,260.23,329.85,260.23
2134,101151,2939.85,2,2000.5,5879.7,4001
2134,101171,2939.85,1,2000.5,2939.85,2000.5
2134,201161,832.35,3,556.5,2497.05,1669.5
2135,5202,33.9,2,21.14,67.8,42.28
2136,5203,33.9,3,21.14,101.7,63.42
2137,5204,33.9,2,21.14,67.8,42.28
2138,5201,33.9,3,21.14,101.7,63.42
2139,3301,4.5,2,2.5,9,5
2139,103221,899.85,1,556.5,899.85,556.5
2139,201161,832.35,1,556.5,832.35,556.5
2140,101221,2939.85,3,2000.5,8819.55,6001.5
2141,401001,281.85,3,233.94,845.55,701.82
2142,4106,15.5,3,12.87,46.5,38.61
2143,5205,33.9,3,21.14,101.7,63.42
2144,5206,33.9,3,21.14,101.7,63.42
2145,102201,1739.85,3,1444.08,5219.55,4332.24
2145,302222,431.87,1,398.28,431.87,398.28
2146,4105,15.5,1,12.87,15.5,12.87
2146,402002,274.35,3,199.99,823.05,599.97
2147,1109,16.5,3,15,49.5,45
2148,2204,41.9,3,25.5,125.7,76.5
2148,201161,832.35,3,556.5,2497.05,1669.5
2148,303201,329.85,1,260.23,329.85,260.23
2149,4104,15.5,1,12.87,15.5,12.87
2150,5207,33.9,3,21.14,101.7,63.42
2151,201181,832.35,3,556.5,2497.05,1669.5
2152,4101,12.83,2,9.99,25.66,19.98
2152,5402,14.5,2,12.04,29,24.08
2152,101182,2939.85,1,2000.5,2939.85,2000.5
2153,1105,14.5,3,12.04,43.5,36.12
2154,1106,16.5,2,15,33,30
2155,2212,53.9,3,44.74,161.7,134.22
2155,401002,253.67,2,233.94,507.34,467.88
2156,7402,23.5,2,19.51,47,39.02
2156,402001,274.35,2,199.99,548.7,399.98
2157,202221,539.85,3,448.08,1619.55,1344.24
2157,303221,313.36,3,260.23,940.08,780.69
2158,6401,12,3,9.96,36,29.88
2158,303201,329.85,3,260.23,989.55,780.69
2159,4104,15.5,2,12.87,31,25.74
2159,202201,539.85,3,448.08,1619.55,1344.24
2160,4103,13.5,1,9.99,13.5,9.99
2161,302181,431.87,1,398.28,431.87,398.28
2162,202181,539.85,1,448.08,539.85,448.08
2162,302162,479.85,1,398.28,479.85,398.28
2163,5208,33.9,3,21.14,101.7,63.42
2164,5301,11.9,3,9.88,35.7,29.64
2165,3302,17.5,2,10.25,35,20.5
2166,5302,9.98,2,8.28,19.96,16.56
2167,5303,37.9,2,31.46,75.8,62.92
2168,5401,14.5,3,12.04,43.5,36.12
2169,3302,17.5,1,10.25,17.5,10.25
2169,5301,11.9,2,9.88,23.8,19.76
2169,103171,854.86,2,556.5,1709.72,1113
2170,303202,329.85,2,260.23,659.7,520.46
2171,5201,33.9,1,21.14,33.9,21.14
2172,5402,14.5,2,12.04,29,24.08
2173,5403,14.5,3,12.04,43.5,36.12
2174,5404,23.5,3,19.51,70.5,58.53
2175,1104,13.05,1,12.04,13.05,12.04
2175,2209,53.9,1,44.74,53.9,44.74
2176,302221,479.85,1,398.28,479.85,398.28
2177,2212,53.9,2,44.74,107.8,89.48
2177,103151,899.85,2,556.5,1799.7,1113
2178,2206,41.9,3,25.5,125.7,76.5
2178,202201,539.85,2,448.08,1079.7,896.16
2178,303181,329.85,1,260.23,329.85,260.23
2179,3303,19.9,1,14.5,19.9,14.5
2179,101201,2939.85,2,2000.5,5879.7,4001
2180,5405,23.5,3,19.51,70.5,58.53
2181,6401,12,3,9.96,36,29.88
2182,5302,9.98,1,8.28,9.98,8.28
2182,5405,23.5,3,19.51,70.5,58.53
2182,301201,764.85,3,634.83,2294.55,1904.49
2183,2209,53.9,2,44.74,107.8,89.48
2183,5206,33.9,1,21.14,33.9,21.14
2183,301181,764.85,2,634.83,1529.7,1269.66
2184,5206,33.9,3,21.14,101.7,63.42
2185,6402,9,2,7.47,18,14.94
2186,5301,11.9,3,9.88,35.7,29.64
2187,6403,15,3,12.45,45,37.35
2188,7401,23.5,2,19.51,47,39.02
2189,2203,41.9,3,25.5,125.7,76.5
2189,4104,15.5,3,12.87,46.5,38.61
2189,303222,329.85,1,260.23,329.85,260.23
2190,2213,53.9,1,44.74,53.9,44.74
2190,3305,19.71,1,18.18,19.71,18.18
2190,5205,30.51,1,21.14,30.51,21.14
2191,3302,17.5,2,10.25,35,20.5
2191,3303,18.91,2,14.5,37.82,29
2192,7402,23.5,2,19.51,47,39.02
2193,3303,19.9,1,14.5,19.9,14.5
2193,102171,1739.85,3,1444.08,5219.55,4332.24
2194,402002,274.35,2,199.99,548.7,399.98
2195,1107,16.5,2,15,33,30
2195,7404,36,1,29.88,36,29.88
2195,303222,329.85,3,260.23,989.55,780.69
2196,2215,53.9,2,44.74,107.8,89.48
2196,7402,23.5,3,19.51,70.5,58.53
2197,1108,16.5,3,15,49.5,45
2197,2204,41.9,1,25.5,41.9,25.5
2197,301201,764.85,1,634.83,764.85,634.83
2198,4104,15.5,3,12.87,46.5,38.61
2198,7401,23.5,2,19.51,47,39.02
2199,2209,51.21,3,44.74,153.63,134.22
2199,201161,790.73,2,556.5,1581.46,1113
2199,302202,479.85,2,398.28,959.7,796.56
2200,2204,41.9,2,25.5,83.8,51
2200,7402,23.5,1,19.51,23.5,19.51
2201,2206,41.9,1,25.5,41.9,25.5
2201,2210,53.9,2,44.74,107.8,89.48
2201,301181,764.85,3,634.83,2294.55,1904.49
2202,2214,53.9,1,44.74,53.9,44.74
2202,5405,23.5,2,19.51,47,39.02
2202,101182,2939.85,1,2000.5,2939.85,2000.5
2203,2211,53.9,3,44.74,161.7,134.22
2203,5208,33.9,2,21.14,67.8,42.28
2203,302221,479.85,1,398.28,479.85,398.28
2204,3302,17.5,2,10.25,35,20.5
2204,3303,19.9,3,14.5,59.7,43.5
2204,301151,764.85,1,634.83,764.85,634.83
2205,7403,36,2,29.88,72,59.76
2206,302162,431.87,2,398.28,863.74,796.56
2207,7404,36,2,29.88,72,59.76
2208,1107,16.5,2,15,33,30
2208,302162,479.85,1,398.28,479.85,398.28
2209,4105,15.5,2,12.87,31,25.74
2209,5208,32.21,3,21.14,96.63,63.42
2209,7402,23.5,2,19.51,47,39.02
2210,1107,15.68,1,15,15.68,15
2210,2214,53.9,2,44.74,107.8,89.48
2211,5301,11.31,1,9.88,11.31,9.88
2212,5401,14.5,1,12.04,14.5,12.04
2212,101221,2939.85,2,2000.5,5879.7,4001
2212,201221,832.35,3,556.5,2497.05,1669.5
2213,6403,15,2,12.45,30,24.9
2213,102171,1739.85,2,1444.08,3479.7,2888.16
2214,2205,41.9,1,25.5,41.9,25.5
2215,101151,2939.85,2,2000.5,5879.7,4001
2216,2205,41.9,2,25.5,83.8,51
2216,302221,479.85,1,398.28,479.85,398.28
2217,101222,2939.85,1,2000.5,2939.85,2000.5
2217,301161,764.85,2,634.83,1529.7,1269.66
2218,1106,16.5,2,15,33,30
2218,5206,33.9,3,21.14,101.7,63.42
2219,1107,16.5,1,15,16.5,15
2219,1111,16.5,1,15,16.5,15
2219,101202,2645.87,1,2000.5,2645.87,2000.5
2220,101152,2939.85,3,2000.5,8819.55,6001.5
2221,101171,2939.85,1,2000.5,2939.85,2000.5
2222,101171,2939.85,2,2000.5,5879.7,4001
2223,2210,53.9,2,44.74,107.8,89.48
2223,6402,8.1,2,7.47,16.2,14.94
2223,102201,1739.85,1,1444.08,1739.85,1444.08
2224,101172,2939.85,3,2000.5,8819.55,6001.5
2225,101181,2939.85,2,2000.5,5879.7,4001
2226,103201,899.85,1,556.5,899.85,556.5
2226,201161,832.35,3,556.5,2497.05,1669.5
2227,303151,313.36,2,260.23,626.72,520.46
2228,101182,2939.85,2,2000.5,5879.7,4001
2229,4106,15.5,1,12.87,15.5,12.87
2229,6403,15,2,12.45,30,24.9
2229,302202,479.85,1,398.28,479.85,398.28
2230,4101,13.5,3,9.99,40.5,29.97
2230,202201,539.85,2,448.08,1079.7,896.16
2231,101201,2939.85,3,2000.5,8819.55,6001.5
2232,5402,14.5,2,12.04,29,24.08
2232,7403,34.2,3,29.88,102.6,89.64
2233,2212,53.9,2,44.74,107.8,89.48
2233,3302,17.5,1,10.25,17.5,10.25
2233,7403,36,2,29.88,72,59.76
2234,303151,329.85,1,260.23,329.85,260.23
2235,2203,41.9,1,25.5,41.9,25.5
2235,2212,53.9,1,44.74,53.9,44.74
2235,201201,790.73,3,556.5,2372.19,1669.5
2236,5208,30.51,2,21.14,61.02,42.28
2236,103221,809.87,3,556.5,2429.61,1669.5
2236,302222,479.85,3,398.28,1439.55,1194.84
2237,1104,14.5,1,12.04,14.5,12.04
2238,302202,431.87,2,398.28,863.74,796.56
2239,4105,13.95,3,12.87,41.85,38.61
2239,101222,2939.85,2,2000.5,5879.7,4001
2239,201181,832.35,3,556.5,2497.05,1669.5
2240,101202,2939.85,3,2000.5,8819.55,6001.5
2241,5302,9.98,3,8.28,29.94,24.84
2242,101221,2939.85,3,2000.5,8819.55,6001.5
2243,2205,41.9,2,25.5,83.8,51
2243,302161,479.85,3,398.28,1439.55,1194.84
2244,202221,539.85,1,448.08,539.85,448.08
2245,2208,53.9,1,44.74,53.9,44.74
2246,101222,2939.85,3,2000.5,8819.55,6001.5
2247,5403,14.5,2,12.04,29,24.08
2247,101201,2939.85,1,2000.5,2939.85,2000.5
2247,303201,329.85,2,260.23,659.7,520.46
2248,101171,2939.85,3,2000.5,8819.55,6001.5
2249,4103,13.5,1,9.99,13.5,9.99
2250,2209,53.9,3,44.74,161.7,134.22
2250,5207,33.9,2,21.14,67.8,42.28
2250,5402,14.5,3,12.04,43.5,36.12
2251,201181,832.35,2,556.5,1664.7,1113
2251,302181,479.85,3,398.28,1439.55,1194.84
2251,401001,281.85,3,233.94,845.55,701.82
2252,1103,14.5,3,12.04,43.5,36.12
2252,7401,23.5,3,19.51,70.5,58.53
2253,102151,1739.85,2,1444.08,3479.7,2888.16
2254,101222,2939.85,1,2000.5,2939.85,2000.5
2254,302182,431.87,3,398.28,1295.61,1194.84
2255,102171,1739.85,3,1444.08,5219.55,4332.24
2256,102181,1739.85,2,1444.08,3479.7,2888.16
2257,1109,16.5,2,15,33,30
2257,4102,13.5,3,9.99,40.5,29.97
2257,102171,1739.85,1,1444.08,1739.85,1444.08
2258,201161,832.35,2,556.5,1664.7,1113
2258,302221,479.85,1,398.28,479.85,398.28
2259,4102,13.5,2,9.99,27,19.98
2260,5201,32.21,1,21.14,32.21,21.14
2260,401002,281.85,2,233.94,563.7,467.88
2261,1105,14.5,2,12.04,29,24.08
2261,2213,53.9,2,44.74,107.8,89.48
2262,5301,11.9,3,9.88,35.7,29.64
2262,101222,2939.85,1,2000.5,2939.85,2000.5
2263,201221,832.35,1,556.5,832.35,556.5
2263,303161,329.85,1,260.23,329.85,260.23
2264,5402,14.5,3,12.04,43.5,36.12
2265,201221,832.35,3,556.5,2497.05,1669.5
2266,4102,13.5,2,9.99,27,19.98
2267,7404,36,2,29.88,72,59.76
2268,102201,1739.85,2,1444.08,3479.7,2888.16
2269,3303,19.9,1,14.5,19.9,14.5
2270,102221,1739.85,2,1444.08,3479.7,2888.16
2271,5206,32.21,3,21.14,96.63,63.42
2271,201201,832.35,2,556.5,1664.7,1113
2272,103151,899.85,3,556.5,2699.55,1669.5
2273,5303,37.9,2,31.46,75.8,62.92
2273,5405,23.5,2,19.51,47,39.02
2274,1110,14.85,2,15,29.7,30
2274,5404,23.5,1,19.51,23.5,19.51
2274,7404,36,1,29.88,36,29.88
2275,2202,41.9,1,25.5,41.9,25.5
2275,201181,832.35,1,556.5,832.35,556.5
2276,1106,14.85,1,15,14.85,15
2276,302222,431.87,1,398.28,431.87,398.28
2277,1108,14.85,1,15,14.85,15
2277,2207,53.9,2,44.74,107.8,89.48
2278,1101,14.5,2,12.04,29,24.08
2279,103171,899.85,2,556.5,1799.7,1113
2280,1109,16.5,3,15,49.5,45
2280,102171,1652.86,2,1444.08,3305.72,2888.16
2281,5401,14.5,3,12.04,43.5,36.12
2282,1106,16.5,1,15,16.5,15
2282,302181,431.87,3,398.28,1295.61,1194.84
2283,7401,23.5,3,19.51,70.5,58.53
2284,103201,899.85,3,556.5,2699.55,1669.5
2284,302202,479.85,1,398.28,479.85,398.28
2285,3301,4.28,1,2.5,4.28,2.5
2285,103171,899.85,3,556.5,2699.55,1669.5
2285,201181,832.35,2,556.5,1664.7,1113
2286,202201,485.87,3,448.08,1457.61,1344.24
2287,1104,14.5,2,12.04,29,24.08
2287,1105,14.5,3,12.04,43.5,36.12
2287,202201,539.85,1,448.08,539.85,448.08
2288,103181,899.85,2,556.5,1799.7,1113
2289,103201,899.85,2,556.5,1799.7,1113
2290,2215,51.21,3,44.74,153.63,134.22
2291,103221,899.85,2,556.5,1799.7,1113
2292,5405,23.5,3,19.51,70.5,58.53
2292,103181,809.87,2,556.5,1619.74,1113
2292,401002,281.85,3,233.94,845.55,701.82
2293,4105,15.5,3,12.87,46.5,38.61
2294,1110,16.5,1,15,16.5,15
2294,2213,53.9,1,44.74,53.9,44.74
2294,5403,14.5,3,12.04,43.5,36.12
2295,5403,13.05,3,12.04,39.15,36.12
2296,1105,14.5,2,12.04,29,24.08
2296,6402,9,1,7.47,9,7.47
2296,101151,2939.85,3,2000.5,8819.55,6001.5
2297,7402,23.5,3,19.51,70.5,58.53
2298,303152,329.85,2,260.23,659.7,520.46
2299,2203,41.9,1,25.5,41.9,25.5
2299,7403,36,2,29.88,72,59.76
2300,2206,41.9,2,25.5,83.8,51
2300,3303,17.91,2,14.5,35.82,29
2300,201221,832.35,2,556.5,1664.7,1113
2301,201161,832.35,2,556.5,1664.7,1113
2302,1101,13.05,1,12.04,13.05,12.04
2302,2208,53.9,2,44.74,107.8,89.48
2302,5402,14.5,1,12.04,14.5,12.04
2303,2204,41.9,1,25.5,41.9,25.5
2304,201181,832.35,3,556.5,2497.05,1669.5
2305,201201,832.35,3,556.5,2497.05,1669.5
2306,2210,48.51,2,44.74,97.02,89.48
2306,5201,33.9,1,21.14,33.9,21.14
2306,103201,809.87,1,556.5,809.87,556.5
2307,1106,16.5,2,15,33,30
2307,303161,296.87,3,260.23,890.61,780.69
2308,201221,832.35,2,556.5,1664.7,1113
2309,202161,539.85,2,448.08,1079.7,896.16
2310,402002,274.35,3,199.99,823.05,599.97
2311,1110,16.5,2,15,33,30
2311,4106,15.5,3,12.87,46.5,38.61
2311,103151,809.87,1,556.5,809.87,556.5
2312,4104,15.5,1,12.87,15.5,12.87
2312,103221,899.85,3,556.5,2699.55,1669.5
2313,1107,16.5,1,15,16.5,15
2313,4102,13.5,3,9.99,40.5,29.97
2313,301161,764.85,1,634.83,764.85,634.83
2314,2212,51.21,2,44.74,102.42,89.48
2314,102201,1739.85,1,1444.08,1739.85,1444.08
2315,102171,1739.85,1,1444.08,1739.85,1444.08
2316,202181,539.85,2,448.08,1079.7,896.16
2317,202201,539.85,3,448.08,1619.55,1344.24
2318,5405,23.5,1,19.51,23.5,19.51
2318,303151,329.85,3,260.23,989.55,780.69
2319,202221,539.85,3,448.08,1619.55,1344.24
2320,2201,41.9,3,25.5,125.7,76.5
2320,301221,764.85,1,634.83,764.85,634.83
2320,303202,329.85,2,260.23,659.7,520.46
2321,5204,30.51,1,21.14,30.51,21.14
2321,5208,32.21,2,21.14,64.42,42.28
2321,303222,329.85,3,260.23,989.55,780.69
2322,5206,33.9,3,21.14,101.7,63.42
2322,102171,1652.86,1,1444.08,1652.86,1444.08
2323,5401,14.5,3,12.04,43.5,36.12
2323,6403,13.5,1,12.45,13.5,12.45
2323,202181,485.87,2,448.08,971.74,896.16
