Order_ID,Order_Amount,Customer_ID,Employee_ID,Order_Date,Required_Date,Ship_Date,Courier_Website,Courier,Shipped,PO_No,Payment_Received
3143,959.7,221,7,20/06/2022,01/07/2022,23/06/2022,http://www.usps.com,Parcel Post,TRUE,2149,TRUE
3144,863.74,222,3,20/06/2022,25/06/2022,21/06/2022,http://www.usps.com,Parcel Post,TRUE,7124,TRUE
3145,274.35,223,6,20/06/2022,23/06/2022,20/06/2022,www.fedex.com,FedEx,TRUE,,TRUE
3146,125.7,224,7,20/06/2022,28/06/2022,27/06/2022,http://www.usps.com,Parcel Post,TRUE,2352,TRUE
3147,5879.7,225,9,20/06/2022,25/06/2022,21/06/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
3148,2939.85,226,1,20/06/2022,25/06/2022,20/06/2022,www.fedex.com,FedEx,TRUE,2363,TRUE
3149,67.8,227,6,20/06/2022,24/06/2022,22/06/2022,http://www.ups.com,UPS,TRUE,8592,TRUE
3150,1739.85,228,1,20/06/2022,27/06/2022,26/06/2022,,Pickup,TRUE,3917,TRUE
3151,101.7,229,6,20/06/2022,30/06/2022,25/06/2022,www.fedex.com,FedEx,TRUE,9505,TRUE
1752,2546.12,52,9,21/06/2022,21/06/2022,21/06/2022,,Pickup,TRUE,8692,TRUE
1753,5879.7,4,7,21/06/2022,23/06/2022,21/06/2022,http://www.ups.com,UPS,TRUE,8811,TRUE
1754,4751.27,38,9,21/06/2022,28/06/2022,24/06/2022,www.fedex.com,FedEx,TRUE,3819,TRUE
1755,264.3,58,1,21/06/2022,23/06/2022,21/06/2022,www.fedex.com,FedEx,TRUE,,TRUE
3152,1529.7,230,9,21/06/2022,21/06/2022,21/06/2022,,Pickup,TRUE,8692,TRUE
3153,101.7,231,7,21/06/2022,23/06/2022,21/06/2022,http://www.ups.com,UPS,TRUE,8811,TRUE
3154,2939.85,232,9,21/06/2022,28/06/2022,24/06/2022,www.fedex.com,FedEx,TRUE,3819,TRUE
3155,1799.7,233,1,21/06/2022,23/06/2022,21/06/2022,www.fedex.com,FedEx,TRUE,,TRUE
1756,1019.4,43,3,22/06/2022,05/07/2022,03/07/2022,http://www.ups.com,UPS,TRUE,2289,TRUE
1757,1823.65,57,1,22/06/2022,04/07/2022,29/06/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
1758,8819.55,59,3,22/06/2022,28/06/2022,25/06/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
3156,1529.7,234,3,22/06/2022,05/07/2022,03/07/2022,http://www.ups.com,UPS,TRUE,2289,TRUE
3157,13.95,235,1,22/06/2022,04/07/2022,29/06/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
3158,3479.7,236,3,22/06/2022,28/06/2022,25/06/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
1759,5879.7,44,3,23/06/2022,03/07/2022,24/06/2022,,Pickup,TRUE,,TRUE
1760,16.5,60,9,23/06/2022,30/06/2022,25/06/2022,http://www.loomis.com,Loomis,TRUE,5473,TRUE
3159,43.5,237,3,23/06/2022,03/07/2022,24/06/2022,,Pickup,TRUE,,TRUE
3160,23.8,238,9,23/06/2022,30/06/2022,25/06/2022,http://www.loomis.com,Loomis,TRUE,5473,TRUE
1761,1551.3,14,1,24/06/2022,04/07/2022,02/07/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
1762,5879.7,66,1,24/06/2022,02/07/2022,29/06/2022,,Pickup,TRUE,,TRUE
1763,2378.35,1,1,24/06/2022,01/07/2022,30/06/2022,http://www.ups.com,UPS,TRUE,4497,TRUE
1764,1787.5,16,7,24/06/2022,06/07/2022,27/06/2022,http://www.purolator.com,Purolator,TRUE,4062,TRUE
1765,7829.29,27,1,24/06/2022,05/07/2022,28/06/2022,,Pickup,TRUE,,TRUE
1766,107.8,19,3,24/06/2022,27/06/2022,26/06/2022,http://www.ups.com,UPS,TRUE,,TRUE
1767,2989.35,9,7,24/06/2022,29/06/2022,26/06/2022,http://www.loomis.com,Loomis,TRUE,9987,TRUE
1768,5994.94,9,7,24/06/2022,27/06/2022,24/06/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
3161,1439.55,239,1,24/06/2022,04/07/2022,02/07/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
3162,329.85,240,1,24/06/2022,02/07/2022,29/06/2022,,Pickup,TRUE,,TRUE
3163,14.5,241,1,24/06/2022,01/07/2022,30/06/2022,http://www.ups.com,UPS,TRUE,4497,TRUE
3164,539.85,242,7,24/06/2022,06/07/2022,27/06/2022,http://www.purolator.com,Purolator,TRUE,4062,TRUE
3165,43.8,243,1,24/06/2022,05/07/2022,28/06/2022,,Pickup,TRUE,,TRUE
3166,2699.55,244,3,24/06/2022,27/06/2022,26/06/2022,http://www.ups.com,UPS,TRUE,,TRUE
3167,548.7,245,7,24/06/2022,29/06/2022,26/06/2022,http://www.loomis.com,Loomis,TRUE,9987,TRUE
3168,125.7,246,7,24/06/2022,27/06/2022,24/06/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
1769,1623.15,58,3,25/06/2022,28/06/2022,25/06/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
1770,2939.29,18,4,25/06/2022,04/07/2022,28/06/2022,,Pickup,TRUE,7654,TRUE
1771,67.8,76,6,25/06/2022,02/07/2022,29/06/2022,http://www.purolator.com,Purolator,TRUE,8384,TRUE
1772,181.66,31,1,25/06/2022,06/07/2022,01/07/2022,www.fedex.com,FedEx,TRUE,,TRUE
1773,8819.55,11,7,25/06/2022,28/06/2022,25/06/2022,www.fedex.com,FedEx,TRUE,,TRUE
1774,2003.1,54,1,25/06/2022,28/06/2022,26/06/2022,http://www.ups.com,UPS,TRUE,,TRUE
1775,140.8,19,9,25/06/2022,04/07/2022,03/07/2022,http://www.ups.com,UPS,TRUE,8265,TRUE
1776,5913.6,71,4,25/06/2022,02/07/2022,28/06/2022,www.fedex.com,FedEx,TRUE,,TRUE
3169,899.85,247,3,25/06/2022,28/06/2022,25/06/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
3170,29,248,4,25/06/2022,04/07/2022,28/06/2022,,Pickup,TRUE,7654,TRUE
3171,563.7,249,6,25/06/2022,02/07/2022,29/06/2022,http://www.purolator.com,Purolator,TRUE,8384,TRUE
3172,49.5,250,1,25/06/2022,06/07/2022,01/07/2022,www.fedex.com,FedEx,TRUE,,TRUE
3173,14.5,251,7,25/06/2022,28/06/2022,25/06/2022,www.fedex.com,FedEx,TRUE,,TRUE
3174,33.9,252,1,25/06/2022,28/06/2022,26/06/2022,http://www.ups.com,UPS,TRUE,,TRUE
3175,15,253,9,25/06/2022,04/07/2022,03/07/2022,http://www.ups.com,UPS,TRUE,8265,TRUE
3176,33.9,254,4,25/06/2022,02/07/2022,28/06/2022,www.fedex.com,FedEx,TRUE,,TRUE
1777,8819.55,38,7,26/06/2022,29/06/2022,26/06/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
1778,959.7,12,1,26/06/2022,09/07/2022,30/06/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
1779,1551.18,48,6,26/06/2022,30/06/2022,26/06/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
1780,83.8,30,7,26/06/2022,28/06/2022,27/06/2022,http://www.loomis.com,Loomis,TRUE,3842,TRUE
1781,376.85,40,9,26/06/2022,07/07/2022,27/06/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
1782,871.33,50,3,26/06/2022,01/07/2022,27/06/2022,,Pickup,TRUE,,TRUE
3177,845.55,255,7,26/06/2022,29/06/2022,26/06/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
3178,1529.7,256,1,26/06/2022,09/07/2022,30/06/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
3179,2294.55,257,6,26/06/2022,30/06/2022,26/06/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
3180,2372.19,258,7,26/06/2022,28/06/2022,27/06/2022,http://www.loomis.com,Loomis,TRUE,3842,TRUE
1783,874.94,17,7,27/06/2022,07/07/2022,27/06/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
1784,8819.55,72,1,27/06/2022,02/07/2022,29/06/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
1785,1439.55,11,3,27/06/2022,02/07/2022,01/07/2022,http://www.ups.com,UPS,TRUE,,TRUE
1786,6249.35,72,1,27/06/2022,01/07/2022,29/06/2022,http://www.loomis.com,Loomis,TRUE,8061,TRUE
1787,1874.87,62,1,27/06/2022,30/06/2022,28/06/2022,,Pickup,TRUE,,TRUE
1788,1406.07,25,7,27/06/2022,01/07/2022,27/06/2022,www.fedex.com,FedEx,TRUE,8501,TRUE
1789,4591.53,36,3,28/06/2022,01/07/2022,29/06/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
1790,1453.22,22,3,28/06/2022,04/07/2022,03/07/2022,http://www.ups.com,UPS,TRUE,6027,TRUE
1791,676.04,10,7,28/06/2022,01/07/2022,28/06/2022,http://www.ups.com,UPS,TRUE,4117,TRUE
1792,1813.48,39,9,28/06/2022,03/07/2022,30/06/2022,http://www.ups.com,UPS,TRUE,3814,TRUE
1793,5219.55,76,4,28/06/2022,04/07/2022,30/06/2022,,Pickup,TRUE,5030,TRUE
1794,821.4,75,3,28/06/2022,10/07/2022,04/07/2022,www.fedex.com,FedEx,TRUE,,TRUE
1795,495.6,33,7,28/06/2022,04/07/2022,28/06/2022,www.fedex.com,FedEx,TRUE,1376,TRUE
1796,83.8,2,1,29/06/2022,30/06/2022,29/06/2022,http://www.purolator.com,Purolator,TRUE,7893,TRUE
1797,1773.75,53,6,29/06/2022,30/06/2022,29/06/2022,,Pickup,TRUE,4680,TRUE
1798,798.75,6,7,30/06/2022,07/07/2022,05/07/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
1799,389.65,2,7,01/07/2022,14/07/2022,12/07/2022,www.fedex.com,FedEx,TRUE,3637,TRUE
1800,1793.42,55,4,01/07/2022,01/07/2022,01/07/2022,http://www.usps.com,Parcel Post,TRUE,2858,TRUE
1801,3327.67,75,6,01/07/2022,05/07/2022,04/07/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
1802,3479.7,46,9,02/07/2022,07/07/2022,04/07/2022,www.fedex.com,FedEx,TRUE,,TRUE
1803,823.05,51,9,02/07/2022,09/07/2022,04/07/2022,http://www.ups.com,UPS,TRUE,4189,TRUE
1804,688.7,8,3,02/07/2022,07/07/2022,02/07/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
1805,3420.64,75,3,02/07/2022,05/07/2022,02/07/2022,www.fedex.com,FedEx,TRUE,7842,TRUE
1806,9779.25,20,6,02/07/2022,15/07/2022,08/07/2022,,Pickup,TRUE,3521,TRUE
1807,1604.44,4,7,02/07/2022,06/07/2022,04/07/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
1808,6063.33,65,1,02/07/2022,13/07/2022,06/07/2022,http://www.loomis.com,Loomis,TRUE,4110,TRUE
1809,1816.2,63,3,02/07/2022,08/07/2022,04/07/2022,http://www.usps.com,Parcel Post,TRUE,2975,TRUE
1810,489.87,75,9,02/07/2022,06/07/2022,03/07/2022,,Pickup,TRUE,5178,TRUE
1811,6059.3,53,6,03/07/2022,16/07/2022,08/07/2022,http://www.purolator.com,Purolator,TRUE,5976,TRUE
1812,2939.85,51,4,03/07/2022,10/07/2022,04/07/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
1813,5219.55,20,9,03/07/2022,03/07/2022,03/07/2022,http://www.usps.com,Parcel Post,TRUE,7870,TRUE
1814,659.7,58,7,03/07/2022,04/07/2022,03/07/2022,http://www.purolator.com,Purolator,TRUE,4525,TRUE
1815,5219.55,61,3,03/07/2022,13/07/2022,05/07/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
1816,1786.89,52,9,03/07/2022,13/07/2022,04/07/2022,http://www.loomis.com,Loomis,TRUE,8076,TRUE
1817,2497.05,54,7,03/07/2022,12/07/2022,07/07/2022,www.fedex.com,FedEx,TRUE,,TRUE
1818,1154.05,54,7,03/07/2022,04/07/2022,03/07/2022,http://www.ups.com,UPS,TRUE,2350,TRUE
1819,116.8,76,9,03/07/2022,10/07/2022,06/07/2022,http://www.ups.com,UPS,TRUE,8478,TRUE
1820,1799.7,41,6,04/07/2022,07/07/2022,04/07/2022,www.fedex.com,FedEx,TRUE,1091,TRUE
1821,3479.7,50,6,04/07/2022,15/07/2022,10/07/2022,www.fedex.com,FedEx,TRUE,6238,TRUE
1822,5219.55,22,3,04/07/2022,16/07/2022,07/07/2022,http://www.purolator.com,Purolator,TRUE,7041,TRUE
1823,1799.7,72,6,04/07/2022,05/07/2022,04/07/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
1824,4053.45,12,4,04/07/2022,13/07/2022,10/07/2022,http://www.ups.com,UPS,TRUE,3197,TRUE
1825,3899.55,52,7,04/07/2022,15/07/2022,07/07/2022,www.fedex.com,FedEx,TRUE,8815,TRUE
1826,6095.3,12,3,04/07/2022,06/07/2022,04/07/2022,http://www.loomis.com,Loomis,TRUE,8647,TRUE
1827,2286.4,36,4,05/07/2022,11/07/2022,09/07/2022,http://www.usps.com,Parcel Post,TRUE,9390,TRUE
1828,5287.35,56,3,06/07/2022,13/07/2022,08/07/2022,www.fedex.com,FedEx,TRUE,,TRUE
1829,1799.7,37,4,06/07/2022,15/07/2022,06/07/2022,,Pickup,TRUE,6210,TRUE
1830,879.35,37,4,07/07/2022,08/07/2022,07/07/2022,http://www.ups.com,UPS,TRUE,,TRUE
1831,6218.1,51,6,07/07/2022,12/07/2022,10/07/2022,,Pickup,TRUE,,TRUE
1832,1103.25,21,4,07/07/2022,16/07/2022,11/07/2022,www.fedex.com,FedEx,TRUE,2768,TRUE
1833,17658.81,43,9,07/07/2022,10/07/2022,07/07/2022,http://www.usps.com,Parcel Post,TRUE,2746,TRUE
1834,832.35,69,3,07/07/2022,13/07/2022,08/07/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
1835,1702.36,50,7,07/07/2022,10/07/2022,07/07/2022,http://www.purolator.com,Purolator,TRUE,4877,TRUE
1836,1799.7,12,7,07/07/2022,07/07/2022,07/07/2022,http://www.loomis.com,Loomis,TRUE,1560,TRUE
1837,29,65,7,07/07/2022,20/07/2022,07/07/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
1838,2699.55,18,7,07/07/2022,12/07/2022,10/07/2022,,Pickup,TRUE,,TRUE
1839,241.2,10,7,07/07/2022,15/07/2022,14/07/2022,http://www.ups.com,UPS,TRUE,5173,TRUE
1840,195.74,75,1,07/07/2022,12/07/2022,07/07/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
1841,1799.7,16,7,07/07/2022,18/07/2022,09/07/2022,http://www.ups.com,UPS,TRUE,4853,TRUE
1842,1664.7,64,7,08/07/2022,17/07/2022,14/07/2022,www.fedex.com,FedEx,TRUE,2082,TRUE
1843,89.31,50,9,09/07/2022,18/07/2022,16/07/2022,www.fedex.com,FedEx,TRUE,4902,TRUE
1844,6299.25,52,6,09/07/2022,21/07/2022,20/07/2022,,Pickup,TRUE,,TRUE
1845,51.9,44,6,09/07/2022,20/07/2022,18/07/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
1846,3479.7,10,3,10/07/2022,23/07/2022,19/07/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
1847,1664.7,26,6,10/07/2022,19/07/2022,14/07/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
1848,4236.9,11,1,10/07/2022,23/07/2022,17/07/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
1849,107.8,47,3,10/07/2022,17/07/2022,14/07/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
1850,61.5,74,4,10/07/2022,12/07/2022,10/07/2022,http://www.ups.com,UPS,TRUE,7527,TRUE
1851,35,31,9,10/07/2022,20/07/2022,19/07/2022,http://www.ups.com,UPS,TRUE,,TRUE
1852,5891.6,74,3,10/07/2022,19/07/2022,14/07/2022,,Pickup,TRUE,7866,TRUE
1853,1664.7,28,7,11/07/2022,15/07/2022,11/07/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
1854,9503.48,56,6,11/07/2022,16/07/2022,13/07/2022,http://www.ups.com,UPS,TRUE,,TRUE
1855,3597.9,50,7,11/07/2022,19/07/2022,18/07/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
1856,9024.87,32,9,12/07/2022,13/07/2022,12/07/2022,http://www.purolator.com,Purolator,TRUE,9968,TRUE
1857,1664.7,68,7,12/07/2022,22/07/2022,16/07/2022,http://www.ups.com,UPS,TRUE,8839,TRUE
1858,2955.35,43,9,12/07/2022,25/07/2022,13/07/2022,,Pickup,TRUE,8064,TRUE
1859,995.4,7,4,13/07/2022,22/07/2022,16/07/2022,http://www.loomis.com,Loomis,TRUE,5709,TRUE
1860,1643.15,77,1,13/07/2022,13/07/2022,13/07/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
1861,1799.7,69,3,14/07/2022,23/07/2022,15/07/2022,http://www.purolator.com,Purolator,TRUE,1319,TRUE
1862,161.7,75,4,15/07/2022,20/07/2022,17/07/2022,http://www.loomis.com,Loomis,TRUE,5958,TRUE
1863,1739.85,41,9,15/07/2022,21/07/2022,17/07/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
1864,1095.2,34,4,16/07/2022,24/07/2022,17/07/2022,,Pickup,TRUE,,TRUE
1865,1619.55,46,9,17/07/2022,27/07/2022,20/07/2022,http://www.ups.com,UPS,TRUE,,TRUE
1866,33,47,4,18/07/2022,20/07/2022,18/07/2022,,Pickup,TRUE,,TRUE
1867,5485.4,75,6,18/07/2022,18/07/2022,18/07/2022,,Pickup,TRUE,,TRUE
1868,1619.55,19,7,18/07/2022,27/07/2022,18/07/2022,,Pickup,TRUE,4367,TRUE
1869,1619.55,36,4,18/07/2022,28/07/2022,19/07/2022,,Pickup,TRUE,2571,TRUE
1870,2339.55,70,3,19/07/2022,27/07/2022,21/07/2022,,Pickup,TRUE,,TRUE
1871,40.5,45,7,20/07/2022,01/08/2022,25/07/2022,,Pickup,TRUE,3678,TRUE
1872,959.7,38,1,20/07/2022,24/07/2022,20/07/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
1873,959.7,10,7,20/07/2022,20/07/2022,20/07/2022,www.fedex.com,FedEx,TRUE,5382,TRUE
1874,1079.7,67,6,20/07/2022,31/07/2022,30/07/2022,http://www.purolator.com,Purolator,TRUE,7726,TRUE
1875,2294.55,60,6,21/07/2022,03/08/2022,29/07/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
1876,1619.4,64,7,21/07/2022,01/08/2022,26/07/2022,http://www.ups.com,UPS,TRUE,2234,TRUE
1877,1205.24,22,9,21/07/2022,23/07/2022,22/07/2022,http://www.ups.com,UPS,TRUE,2066,TRUE
1878,11759.4,13,7,21/07/2022,21/07/2022,21/07/2022,http://www.ups.com,UPS,TRUE,,TRUE
1879,1316.55,26,6,21/07/2022,22/07/2022,21/07/2022,http://www.ups.com,UPS,TRUE,,TRUE
1880,33,41,1,21/07/2022,02/08/2022,23/07/2022,www.fedex.com,FedEx,TRUE,,TRUE
1881,3479.7,70,6,21/07/2022,25/07/2022,24/07/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
1882,83.65,71,3,21/07/2022,02/08/2022,27/07/2022,,Pickup,TRUE,7691,TRUE
1883,3526.7,2,3,21/07/2022,28/07/2022,27/07/2022,,Pickup,TRUE,,TRUE
1884,1844.25,64,4,21/07/2022,21/07/2022,21/07/2022,http://www.ups.com,UPS,TRUE,6267,TRUE
1885,6207.69,64,6,22/07/2022,02/08/2022,29/07/2022,http://www.loomis.com,Loomis,TRUE,3774,TRUE
1886,2294.55,45,6,22/07/2022,31/07/2022,26/07/2022,http://www.purolator.com,Purolator,TRUE,2811,TRUE
1887,1529.7,5,1,22/07/2022,25/07/2022,24/07/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
1888,1529.7,28,3,22/07/2022,23/07/2022,22/07/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
1889,1529.7,12,3,22/07/2022,25/07/2022,24/07/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
1890,827.3,42,7,23/07/2022,03/08/2022,24/07/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
1891,494.35,56,1,24/07/2022,27/07/2022,25/07/2022,http://www.loomis.com,Loomis,TRUE,5376,TRUE
1892,17305.93,49,6,24/07/2022,24/07/2022,24/07/2022,www.fedex.com,FedEx,TRUE,1840,TRUE
1893,6644.55,77,7,24/07/2022,06/08/2022,25/07/2022,,Pickup,TRUE,2570,TRUE
1894,329.85,47,6,24/07/2022,28/07/2022,24/07/2022,www.fedex.com,FedEx,TRUE,,TRUE
1895,1569.51,13,1,24/07/2022,27/07/2022,25/07/2022,http://www.usps.com,Parcel Post,TRUE,5682,TRUE
1896,2780.28,61,7,24/07/2022,24/07/2022,24/07/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
1897,1529.7,38,6,24/07/2022,31/07/2022,24/07/2022,http://www.usps.com,Parcel Post,TRUE,8025,TRUE
1898,49.5,68,6,24/07/2022,01/08/2022,27/07/2022,,Pickup,TRUE,,TRUE
1899,1439.55,34,7,24/07/2022,04/08/2022,31/07/2022,http://www.usps.com,Parcel Post,TRUE,4112,TRUE
1900,959.7,30,4,24/07/2022,04/08/2022,01/08/2022,,Pickup,TRUE,,TRUE
1901,635.45,31,9,24/07/2022,25/07/2022,24/07/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
1902,1420.24,76,7,24/07/2022,30/07/2022,29/07/2022,,Pickup,TRUE,,TRUE
1903,1439.55,62,6,25/07/2022,02/08/2022,01/08/2022,www.fedex.com,FedEx,TRUE,3704,TRUE
1904,1057.35,52,4,26/07/2022,05/08/2022,01/08/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
1905,959.7,31,6,26/07/2022,28/07/2022,27/07/2022,http://www.usps.com,Parcel Post,TRUE,4847,TRUE
1906,1439.55,50,7,27/07/2022,30/07/2022,27/07/2022,http://www.purolator.com,Purolator,TRUE,1228,TRUE
1907,134.7,3,1,27/07/2022,30/07/2022,28/07/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
1908,343.35,44,9,28/07/2022,04/08/2022,03/08/2022,http://www.loomis.com,Loomis,TRUE,3209,TRUE
1909,164.82,26,7,28/07/2022,29/07/2022,28/07/2022,,Pickup,TRUE,8562,TRUE
1910,1687.35,74,6,28/07/2022,05/08/2022,31/07/2022,http://www.ups.com,UPS,TRUE,2344,TRUE
1911,959.7,32,7,29/07/2022,07/08/2022,01/08/2022,http://www.purolator.com,Purolator,TRUE,1235,TRUE
1912,10859.17,50,9,29/07/2022,09/08/2022,08/08/2022,http://www.ups.com,UPS,TRUE,,TRUE
1913,14.85,16,9,29/07/2022,04/08/2022,29/07/2022,http://www.loomis.com,Loomis,TRUE,2798,TRUE
1914,2463.51,73,6,29/07/2022,04/08/2022,02/08/2022,,Pickup,TRUE,2263,TRUE
1915,1086.05,2,3,29/07/2022,07/08/2022,03/08/2022,www.fedex.com,FedEx,TRUE,,TRUE
1916,1131.25,2,1,29/07/2022,31/07/2022,30/07/2022,,Pickup,TRUE,8910,TRUE
1917,1530.42,67,6,29/07/2022,02/08/2022,31/07/2022,http://www.ups.com,UPS,TRUE,,TRUE
1918,2328.45,48,9,30/07/2022,31/07/2022,30/07/2022,http://www.ups.com,UPS,TRUE,6168,TRUE
1919,1625.14,60,3,30/07/2022,07/08/2022,30/07/2022,www.fedex.com,FedEx,TRUE,,TRUE
1920,1664.7,42,3,31/07/2022,07/08/2022,01/08/2022,www.fedex.com,FedEx,TRUE,,TRUE
1921,959.7,5,4,31/07/2022,06/08/2022,03/08/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
1922,940.08,45,6,01/08/2022,10/08/2022,03/08/2022,http://www.ups.com,UPS,TRUE,,TRUE
1923,1825.36,11,4,01/08/2022,10/08/2022,03/08/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
1924,2818.06,37,7,01/08/2022,13/08/2022,04/08/2022,www.fedex.com,FedEx,TRUE,4456,TRUE
1925,1765.7,46,1,01/08/2022,12/08/2022,08/08/2022,http://www.usps.com,Parcel Post,TRUE,1144,TRUE
1926,959.7,16,7,01/08/2022,01/08/2022,01/08/2022,http://www.ups.com,UPS,TRUE,,TRUE
1927,5253.45,37,4,02/08/2022,09/08/2022,02/08/2022,http://www.usps.com,Parcel Post,TRUE,3477,TRUE
1928,5219.55,18,1,03/08/2022,08/08/2022,06/08/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
1929,2972.25,68,1,03/08/2022,15/08/2022,03/08/2022,,Pickup,TRUE,,TRUE
1930,107.8,54,3,03/08/2022,16/08/2022,08/08/2022,www.fedex.com,FedEx,TRUE,,TRUE
1931,4602.47,54,6,04/08/2022,13/08/2022,09/08/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
1932,680.85,44,4,05/08/2022,17/08/2022,08/08/2022,,Pickup,TRUE,8869,TRUE
1933,47,61,6,05/08/2022,09/08/2022,07/08/2022,,Pickup,TRUE,,TRUE
1934,3888.21,72,4,05/08/2022,06/08/2022,05/08/2022,http://www.usps.com,Parcel Post,TRUE,5442,TRUE
1935,1439.55,36,3,05/08/2022,13/08/2022,05/08/2022,http://www.ups.com,UPS,TRUE,,TRUE
1936,989.55,38,3,05/08/2022,12/08/2022,07/08/2022,www.fedex.com,FedEx,TRUE,2635,TRUE
1937,8378.58,30,1,05/08/2022,12/08/2022,07/08/2022,http://www.ups.com,UPS,TRUE,,TRUE
1938,83.8,12,1,05/08/2022,12/08/2022,11/08/2022,,Pickup,TRUE,4984,TRUE
1939,1409.55,14,4,05/08/2022,09/08/2022,06/08/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
1940,83.8,51,7,06/08/2022,16/08/2022,12/08/2022,http://www.usps.com,Parcel Post,TRUE,9148,TRUE
1941,5879.7,2,1,06/08/2022,15/08/2022,14/08/2022,http://www.usps.com,Parcel Post,TRUE,1895,TRUE
1942,563.55,41,1,06/08/2022,18/08/2022,10/08/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
1943,55.31,50,9,07/08/2022,16/08/2022,15/08/2022,http://www.usps.com,Parcel Post,TRUE,3395,TRUE
1944,8819.55,25,4,07/08/2022,18/08/2022,07/08/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
1945,989.55,77,3,07/08/2022,11/08/2022,09/08/2022,www.fedex.com,FedEx,TRUE,,TRUE
1946,989.55,61,7,07/08/2022,18/08/2022,08/08/2022,http://www.usps.com,Parcel Post,TRUE,6537,TRUE
1947,4319.1,74,4,08/08/2022,18/08/2022,13/08/2022,http://www.ups.com,UPS,TRUE,,TRUE
1948,2944.35,62,9,08/08/2022,14/08/2022,08/08/2022,http://www.usps.com,Parcel Post,TRUE,3214,TRUE
1949,14.5,55,4,08/08/2022,18/08/2022,12/08/2022,,Pickup,TRUE,,TRUE
1950,2967.41,30,4,08/08/2022,16/08/2022,11/08/2022,www.fedex.com,FedEx,TRUE,3222,TRUE
1951,1529.7,19,9,09/08/2022,15/08/2022,12/08/2022,http://www.loomis.com,Loomis,TRUE,4875,TRUE
1952,119.43,1,4,09/08/2022,13/08/2022,09/08/2022,http://www.usps.com,Parcel Post,TRUE,2186,TRUE
1953,29,20,3,09/08/2022,09/08/2022,09/08/2022,www.fedex.com,FedEx,TRUE,,TRUE
1954,371.75,45,4,09/08/2022,12/08/2022,11/08/2022,http://www.ups.com,UPS,TRUE,7622,TRUE
1955,659.7,23,6,09/08/2022,15/08/2022,12/08/2022,http://www.loomis.com,Loomis,TRUE,6746,TRUE
